student1,student2,student3,student4,student5,student6,student7,student8,student9,student10,student11,student12,student13,student14,student15,student16,student17,student18,student19,student20
0.0,0.5,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.75,1.25,0.25,0.25,0.25,0.25,1.5,0.25,0.0,1.0,0.25,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.25
0.0,0.0,0.25,0.75,0.5,1.0,0.5,0.25,0.25,0.75,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0
1.75,1.5,1.0,0.0,0.75,2.0,1.75,1.25,0.75,1.75,2.25,1.75,0.0,0.75,1.0,1.75,4.0,0.0,2.25,0.75
0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0
1.25,4.0,0.75,0.0,4.0,11.75,4.0,1.75,0.25,3.75,4.0,1.5,0.0,1.25,3.75,2.75,11.0,0.25,2.5,7.25
0.25,0.25,0.5,0.25,0.0,0.5,0.75,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
4.0,5.25,0.25,0.25,5.25,18.5,4.0,7.0,0.25,4.75,3.5,1.0,0.0,1.75,7.25,3.25,7.75,0.0,3.5,13.75
1.75,1.25,1.0,0.0,3.0,10.0,5.25,2.0,0.0,3.0,2.0,1.0,0.5,0.75,1.25,0.5,1.25,0.25,0.5,1.0
1.0,1.5,1.5,0.75,1.0,0.0,1.0,1.0,1.25,0.25,1.0,1.5,0.25,0.75,1.25,3.0,2.75,0.0,1.75,0.75
0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,1.0,0.25,0.25,0.0,0.75,0.0,0.25,0.0,0.5
0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.0,0.5,1.0,0.25,0.25,0.0
0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.25,0.25,0.25,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25
0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.25
0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.75,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.0,0.0,1.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25
1.75,0.75,1.0,1.0,0.5,1.0,1.0,0.5,0.75,0.5,0.5,0.0,0.5,2.25,2.25,3.0,2.0,2.0,2.5,0.75
0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0
0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.75,0.5,0.25,0.0,0.5,0.75,0.0,0.0,0.25,0.0,1.0,0.5,0.0,0.75,0.25,0.5,0.0,0.5,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.75,0.0,0.5,0.0,0.25,1.0,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.5,0.25,0.25,0.5,0.75,0.25
0.75,0.25,0.0,0.25,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.25
0.75,1.75,2.75,0.0,0.25,1.0,0.75,1.0,0.5,3.0,1.5,1.0,0.75,2.0,3.25,1.75,2.0,1.75,5.0,3.75
0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.5,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.5,0.0,0.25,0.25
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0
0.5,5.5,0.75,0.0,1.75,8.0,2.75,0.5,0.25,3.75,5.0,1.0,0.5,0.75,1.25,3.0,4.5,0.25,3.5,12.25
0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5
1.25,4.0,0.5,0.75,3.75,11.5,3.5,0.75,0.25,4.5,4.75,1.25,0.25,0.75,3.5,2.25,8.5,1.0,1.5,5.5
0.25,1.5,0.25,0.25,2.75,4.0,4.25,0.0,0.25,1.75,1.0,0.5,0.0,0.75,0.75,0.75,2.25,0.25,0.25,1.5
1.5,0.0,2.5,0.75,0.25,0.0,0.75,0.25,2.25,2.25,0.5,2.5,1.75,1.5,1.0,2.5,2.5,0.75,0.5,1.0
1.25,0.0,0.5,1.75,1.0,0.25,0.0,1.5,3.75,0.75,0.5,0.75,1.75,0.25,0.5,1.0,0.25,2.0,0.25,0.25
0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.5
0.75,0.0,0.0,0.25,0.5,0.0,0.0,0.25,1.25,0.25,0.75,1.25,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.75,0.25,0.5,0.0,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.25,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.25,0.0,0.0
0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.5,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.75,0.0,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.5,0.0,0.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.75,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.25,1.25,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.25
0.75,0.0,0.25,1.25,0.0,0.0,0.25,0.25,0.5,0.75,1.0,0.25,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.75,0.25,0.25,0.75,0.0,0.0,0.75,0.0,0.25
0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.5,0.25,0.0
0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.5,0.25,0.25,0.0
0.0,0.25,0.0,0.25,0.5,1.0,0.75,0.5,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0
0.75,0.25,0.5,1.0,0.25,0.5,1.25,0.0,0.0,0.25,0.0,0.25,0.25,1.5,0.75,1.5,2.5,1.5,1.25,1.0
0.5,0.25,0.0,1.25,0.0,0.25,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.25,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.25,0.25,0.0,0.5,0.0,0.0
0.25,0.25,0.0,0.5,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.5,0.5,0.5,0.25,1.0,0.5,0.25
0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0
0.25,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.5,0.5,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.25,1.25,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.25
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0
0.75,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.5,0.75,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.0,0.0,0.0
0.75,0.5,0.75,0.5,0.0,0.25,0.25,1.25,0.5,3.0,1.0,0.5,0.5,0.5,4.5,3.25,1.25,3.75,3.25,0.75
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.25,0.75,0.5,0.5,0.25,0.0,0.0,0.0
0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.5,0.0,0.25,0.25,0.0
0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.25
0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.5,0.75,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0
0.25,0.25,0.0,0.5,0.0,0.5,0.5,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.25
0.25,0.25,0.0,1.0,0.25,0.0,0.25,0.0,0.5,1.5,0.0,0.5,0.25,0.5,0.0,0.25,0.0,1.25,0.25,0.0
0.25,0.25,1.5,0.75,0.0,0.25,0.5,7.0,0.25,0.5,1.5,0.75,0.5,1.25,6.75,3.5,1.0,3.5,2.0,1.75
0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.75,0.25,0.5,0.0,0.0,0.0,0.0
0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0
0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.0,0.25
0.5,1.25,2.0,0.0,0.5,2.75,0.25,0.75,0.5,1.0,1.0,1.25,0.25,1.0,3.0,1.25,1.25,1.75,2.0,2.75
0.0,0.25,0.25,0.75,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.25,0.25
0.5,2.5,1.0,0.5,1.25,4.0,0.75,0.5,0.0,3.75,1.0,1.75,0.25,1.5,1.25,1.5,1.25,1.0,1.5,1.0
1.0,2.5,0.25,1.75,0.25,1.5,2.75,0.25,0.75,4.75,1.0,1.75,0.25,1.5,1.25,0.75,1.0,2.0,1.0,1.25
3.25,2.75,2.0,5.5,2.0,0.75,2.25,1.0,5.0,4.0,2.5,4.25,4.5,3.5,1.25,3.0,2.5,3.25,1.25,0.5
2.25,2.25,2.75,2.5,5.5,0.0,0.75,2.25,3.0,3.75,5.0,2.0,3.25,1.25,0.5,2.5,1.0,1.5,2.25,1.25
0.25,0.0,0.25,1.0,0.25,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.25,0.0,0.0,0.5,0.25,0.25
2.5,2.0,3.25,2.0,6.0,0.0,0.5,2.5,4.25,1.0,5.5,0.25,3.75,2.75,1.0,1.0,0.75,1.5,2.0,2.0
1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,1.25,0.0,0.75,0.5,0.75,0.0,0.0,0.25,0.0,0.25,0.25,0.0
0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.75,0.25,0.0,0.0,0.75,0.25,0.0,0.5,0.25,0.0,0.0,0.0
0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
1.0,0.25,2.0,1.0,4.0,1.0,1.5,3.25,2.25,1.25,5.5,1.5,6.25,1.5,0.25,0.5,0.0,0.25,1.25,0.25
0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.75,0.75,0.5,1.5,0.5,0.75,0.25,0.0,0.25,1.5,0.25,0.0
0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0
0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.25,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.75,0.0,0.0,0.75,0.25,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.25,0.5,0.75,0.0,0.0
0.75,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0
0.0,1.0,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.25,0.0,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25,1.5,0.75,1.75,1.75,2.75,1.25,0.5,0.25,2.5,0.5,0.75,0.75,0.25,0.75,0.25,0.5,1.75,0.5
0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.5,1.25,0.0,1.0,0.25,0.25,0.5,0.75,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25
0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.75,0.75,0.0,0.5,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25
0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.75,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.0
0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0
0.25,0.5,0.0,0.0,0.5,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.5
1.25,0.0,1.25,0.25,0.75,0.0,2.25,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.75,0.25,0.75,0.75
0.0,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.5,0.25,0.25,1.25,0.75,0.25,0.5,1.0,0.5,1.5,0.25,0.25
0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.75,0.5,0.25,0.25,0.0,0.25,1.0,0.25,0.5,0.25,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.25,0.25,0.25,0.75,0.5,0.0,0.0,1.25,1.25,1.0,0.0,0.5,1.0,0.0,0.5,0.25,0.25,0.0,0.25,0.75
0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.5,0.75,0.0,0.0,0.25,1.25,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.25,1.25,0.0,0.25,0.25,0.25,0.0,0.5,0.5,0.0,0.0,0.25
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.25,0.0,0.25,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
0.0,0.5,0.0,0.25,0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.0,0.75,0.0,0.0
0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.5,0.25,0.25,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.5,0.25
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
0.25,0.5,0.25,0.25,0.0,0.5,0.25,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.5,0.5,0.5,0.0,0.25,0.25
0.75,0.75,0.75,1.5,1.0,1.75,2.25,0.25,0.5,1.0,1.75,1.25,1.0,0.25,0.25,0.75,1.0,0.0,0.25,0.75
1.25,2.5,2.5,1.75,2.25,0.5,0.75,2.0,1.75,1.25,1.0,2.5,1.5,2.75,1.0,1.75,1.5,2.75,2.25,0.75
8.75,6.0,15.25,12.5,7.75,0.0,0.5,11.25,5.0,0.75,5.75,2.75,5.25,5.75,8.75,5.5,3.75,8.75,5.5,11.0
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,1.75,0.5,0.25,0.0,1.25,0.5,0.5,0.5,0.25,0.25,0.0,0.0
